key,tag,tag_count
nycdoitt:bin,1014957,1
nycdoitt:bin,1014788,1
nycdoitt:bin,1078604,1
nycdoitt:bin,1014140,1
nycdoitt:bin,1014139,1
nycdoitt:bin,1014126,1
nycdoitt:bin,1014193,1
nycdoitt:bin,1014194,1
nycdoitt:bin,1014192,1
nycdoitt:bin,1088709,1
nycdoitt:bin,1013375,1
nycdoitt:bin,1077236,1
nycdoitt:bin,1067979,1
nycdoitt:bin,1080275,1
nycdoitt:bin,1012268,1
nycdoitt:bin,1012267,1
nycdoitt:bin,1075683,1
nycdoitt:bin,1079184,1
nycdoitt:bin,1012266,1
nycdoitt:bin,1083579,1
nycdoitt:bin,1012826,1
nycdoitt:bin,1012836,1
nycdoitt:bin,1077349,2
nycdoitt:bin,1012831,1
nycdoitt:bin,1082795,1
nycdoitt:bin,1083598,1
nycdoitt:bin,1082794,1
nycdoitt:bin,1013500,1
nycdoitt:bin,1013501,1
nycdoitt:bin,1013502,1
nycdoitt:bin,1013499,1
nycdoitt:bin,1013464,1
nycdoitt:bin,1013537,1
nycdoitt:bin,1013538,1
nycdoitt:bin,1087497,1
nycdoitt:bin,1013541,1
nycdoitt:bin,1013514,1
nycdoitt:bin,1013512,1
nycdoitt:bin,1013513,1
nycdoitt:bin,1013534,1
nycdoitt:bin,1013535,1
nycdoitt:bin,1013536,1
nycdoitt:bin,1013540,1
nycdoitt:bin,1013511,1
nycdoitt:bin,1012834,1
nycdoitt:bin,1012835,1
nycdoitt:bin,1012833,1
nycdoitt:bin,1014346,1
nycdoitt:bin,1014347,1
nycdoitt:bin,1080566,1
nycdoitt:bin,1014349,1
nycdoitt:bin,1014348,1
nycdoitt:bin,1014332,1
nycdoitt:bin,1080565,1
nycdoitt:bin,1087714,1
nycdoitt:bin,1014264,1
nycdoitt:bin,1080604,1
nycdoitt:bin,1080603,1
nycdoitt:bin,1015175,1
nycdoitt:bin,1015176,1
nycdoitt:bin,1015182,1
nycdoitt:bin,1088533,1
nycdoitt:bin,1015181,1
nycdoitt:bin,1084283,1
nycdoitt:bin,1084284,1
nycdoitt:bin,1015190,1
nycdoitt:bin,1015191,1
nycdoitt:bin,1017803,1
nycdoitt:bin,1017822,1
nycdoitt:bin,1017823,1
nycdoitt:bin,1069344,1
nycdoitt:bin,1017896,1
nycdoitt:bin,1017895,1
nycdoitt:bin,1017894,1
nycdoitt:bin,1017893,1
nycdoitt:bin,1078741,1
nycdoitt:bin,1078740,1
nycdoitt:bin,1017892,1
nycdoitt:bin,1017928,1
nycdoitt:bin,1017857,1
nycdoitt:bin,1017843,1
nycdoitt:bin,1017853,1
nycdoitt:bin,1019604,1
nycdoitt:bin,1019602,1
nycdoitt:bin,1082123,1
nycdoitt:bin,1087855,1
nycdoitt:bin,1082124,1
nycdoitt:bin,1082125,1
nycdoitt:bin,1019603,1
nycdoitt:bin,1019626,1
nycdoitt:bin,1019625,1
nycdoitt:bin,1019624,1
nycdoitt:bin,1019614,1
nycdoitt:bin,1019623,1
nycdoitt:bin,1019612,1
nycdoitt:bin,1019618,1
nycdoitt:bin,1019619,1
nycdoitt:bin,1019630,1
nycdoitt:bin,1019613,1
nycdoitt:bin,1019611,1
nycdoitt:bin,1019620,1
nycdoitt:bin,1088555,1
nycdoitt:bin,1017956,1
nycdoitt:bin,1017953,1
nycdoitt:bin,1017957,1
nycdoitt:bin,1019587,1
nycdoitt:bin,1020536,1
nycdoitt:bin,1020535,1
nycdoitt:bin,1020534,1
nycdoitt:bin,1020525,1
nycdoitt:bin,1020533,1
nycdoitt:bin,1020526,1
nycdoitt:bin,1020532,1
nycdoitt:bin,1020527,1
nycdoitt:bin,1020531,1
nycdoitt:bin,1020530,1
nycdoitt:bin,1020529,1
nycdoitt:bin,1020538,1
nycdoitt:bin,1020528,1
nycdoitt:bin,1020522,1
nycdoitt:bin,1077009,1
nycdoitt:bin,1020539,1
nycdoitt:bin,1020541,1
nycdoitt:bin,1020542,1
nycdoitt:bin,1018012,1
nycdoitt:bin,1018014,1
nycdoitt:bin,1018032,1
nycdoitt:bin,1018013,1
nycdoitt:bin,1018010,1
nycdoitt:bin,1018063,1
nycdoitt:bin,1018015,1
nycdoitt:bin,1018007,1
nycdoitt:bin,1019634,1
nycdoitt:bin,1019635,1
nycdoitt:bin,1019636,1
nycdoitt:bin,1019633,1
nycdoitt:bin,1019652,1
nycdoitt:bin,1019653,1
nycdoitt:bin,1019654,1
nycdoitt:bin,1019655,1
nycdoitt:bin,1082130,1
nycdoitt:bin,1019731,1
nycdoitt:bin,1082130;1082132,1
nycdoitt:bin,1088559,1
nycdoitt:bin,1020587,1
nycdoitt:bin,1078819,1
nycdoitt:bin,1078821,1
nycdoitt:bin,1086124,1
nycdoitt:bin,1020580,1
nycdoitt:bin,1020575,1
nycdoitt:bin,1020566,1
nycdoitt:bin,1020565,1
nycdoitt:bin,1020546,1
nycdoitt:bin,1020564,1
nycdoitt:bin,1020548,1
nycdoitt:bin,1020549,1
nycdoitt:bin,1020554,1
nycdoitt:bin,1020555,1
nycdoitt:bin,1020543,1
nycdoitt:bin,1020553,1
nycdoitt:bin,1020558,1
nycdoitt:bin,1020567,1
nycdoitt:bin,1084710,1
nycdoitt:bin,1020600,1
nycdoitt:bin,1020599,1
nycdoitt:bin,1082135,1
nycdoitt:bin,1019769,1
nycdoitt:bin,1086514,1
nycdoitt:bin,1018079,1
nycdoitt:bin,1018118,1
nycdoitt:bin,1018045,1
nycdoitt:bin,1018053,1
nycdoitt:bin,1019785,1
nycdoitt:bin,1019790,1
nycdoitt:bin,1019784,1
nycdoitt:bin,1019810,1
nycdoitt:bin,1019792,1
nycdoitt:bin,1019794,1
nycdoitt:bin,1019793,1
nycdoitt:bin,1019791,1
nycdoitt:bin,1082137,1
nycdoitt:bin,1019827,1
nycdoitt:bin,1019828,1
nycdoitt:bin,1019829,1
nycdoitt:bin,1085005,1
nycdoitt:bin,1085006,1
nycdoitt:bin,1019830,1
nycdoitt:bin,1019832,1
nycdoitt:bin,1019833,1
nycdoitt:bin,1082139,1
nycdoitt:bin,1019821,1
nycdoitt:bin,1019831,1
nycdoitt:bin,1019834,1
nycdoitt:bin,1020605,1
nycdoitt:bin,1085012,1
nycdoitt:bin,1020609,1
nycdoitt:bin,1078833,1
nycdoitt:bin,1082731,1
nycdoitt:bin,1086131,1
nycdoitt:bin,1020613,1
nycdoitt:bin,1020632,1
nycdoitt:bin,1019873,1
nycdoitt:bin,1019874,1
nycdoitt:bin,1019875,1
nycdoitt:bin,1019878,1
nycdoitt:bin,1082143,1
nycdoitt:bin,1019868,1
nycdoitt:bin,1019867,1
nycdoitt:bin,1077021,1
nycdoitt:bin,1019849,1
nycdoitt:bin,1077023,1
nycdoitt:bin,1019850,1
nycdoitt:bin,1019851,1
nycdoitt:bin,1082142,1
nycdoitt:bin,1019846,1
nycdoitt:bin,1019847,1
nycdoitt:bin,1019848,1
nycdoitt:bin,1019845,1
nycdoitt:bin,1082097,1
nycdoitt:bin,1018177,1
nycdoitt:bin,1082096,1
nycdoitt:bin,1018174,1
nycdoitt:bin,1018135,1
nycdoitt:bin,1018144,1
nycdoitt:bin,1018141,1
nycdoitt:bin,1016278,1
nycdoitt:bin,1080812,1
nycdoitt:bin,1018068,1
nycdoitt:bin,1018087,1
nycdoitt:bin,1018086,1
nycdoitt:bin,1018085,1
nycdoitt:bin,1018084,1
nycdoitt:bin,1080811,1
nycdoitt:bin,1018088,1
nycdoitt:bin,1016279,1
nycdoitt:bin,1016280,1
nycdoitt:bin,1016295,1
nycdoitt:bin,1016294,1
nycdoitt:bin,1016293,1
nycdoitt:bin,1016292,1
nycdoitt:bin,1016291,1
nycdoitt:bin,1016290,1
nycdoitt:bin,1016289,1
nycdoitt:bin,1016287,1
nycdoitt:bin,1018102,1
nycdoitt:bin,1016745,1
nycdoitt:bin,1016746,1
nycdoitt:bin,1015622,1
nycdoitt:bin,1015619,1
nycdoitt:bin,1015620,1
nycdoitt:bin,1015624,1
nycdoitt:bin,1085951,1
nycdoitt:bin,1018157,1
nycdoitt:bin,1018156,1
nycdoitt:bin,1018155,1
nycdoitt:bin,1018123,1
nycdoitt:bin,1018122,1
nycdoitt:bin,1018159,1
nycdoitt:bin,1016918,1
nycdoitt:bin,1016915,1
nycdoitt:bin,1016906,1
nycdoitt:bin,1016907,1
nycdoitt:bin,1080779,1
nycdoitt:bin,1016938,1
nycdoitt:bin,1016936,1
nycdoitt:bin,1016933,1
nycdoitt:bin,1080777,1
nycdoitt:bin,1016934,1
nycdoitt:bin,1016935,1
nycdoitt:bin,1016929,1
nycdoitt:bin,1016939,1
nycdoitt:bin,1069249,1
nycdoitt:bin,1018164,1
nycdoitt:bin,1018162,1
nycdoitt:bin,1016890,1
nycdoitt:bin,1016940,1
nycdoitt:bin,1016922,1
nycdoitt:bin,1016923,1
nycdoitt:bin,1016924,1
nycdoitt:bin,1016928,1
nycdoitt:bin,1016941,1
nycdoitt:bin,1016980,1
nycdoitt:bin,1016951,1
nycdoitt:bin,1017002,1
nycdoitt:bin,1017001,1
nycdoitt:bin,1016982,1
nycdoitt:bin,1017005,1
nycdoitt:bin,1017003,1
nycdoitt:bin,1017004,1
nycdoitt:bin,1017000,1
nycdoitt:bin,1016981,1
nycdoitt:bin,1015731,1
nycdoitt:bin,1015732,1
nycdoitt:bin,1015733,1
nycdoitt:bin,1015734,1
nycdoitt:bin,1080773,1
nycdoitt:bin,1016899,1
nycdoitt:bin,1080776,1
nycdoitt:bin,1016921,1
nycdoitt:bin,1015765,1
nycdoitt:bin,1015759,1
nycdoitt:bin,1024917,1
nycdoitt:bin,1024918,1
nycdoitt:bin,1024922,1
nycdoitt:bin,1023752,1
nycdoitt:bin,1076843,1
nycdoitt:bin,1069595,1
nycdoitt:bin,1023755,1
nycdoitt:bin,1023750,1
nycdoitt:bin,1035252,1
nycdoitt:bin,1035254,1
nycdoitt:bin,1035255,1
nycdoitt:bin,1080444,1
nycdoitt:bin,1035251,1
nycdoitt:bin,1035257,1
nycdoitt:bin,1035250,1
nycdoitt:bin,1035075,1
nycdoitt:bin,1035063,1
nycdoitt:bin,1035076,1
nycdoitt:bin,1035077,1
nycdoitt:bin,1035062,1
nycdoitt:bin,1081142,1
nycdoitt:bin,1023449,1
nycdoitt:bin,1080441,1
nycdoitt:bin,1034791,1
nycdoitt:bin,1034814,1
nycdoitt:bin,1034786,1
nycdoitt:bin,1023383,1
nycdoitt:bin,1023384,1
nycdoitt:bin,1069590,1
nycdoitt:bin,1023382,1
nycdoitt:bin,1023388,1
nycdoitt:bin,1083720,1
nycdoitt:bin,1024874,1
nycdoitt:bin,1024873,1
nycdoitt:bin,1024872,1
nycdoitt:bin,1024871,1
nycdoitt:bin,1024890,1
nycdoitt:bin,1024868,1
nycdoitt:bin,1024891,1
nycdoitt:bin,1024869,1
nycdoitt:bin,1024870,1
nycdoitt:bin,1024888,1
nycdoitt:bin,1024887,1
nycdoitt:bin,1024867,1
nycdoitt:bin,1024878,1
nycdoitt:bin,1024877,1
nycdoitt:bin,1024850,1
nycdoitt:bin,1024858,1
nycdoitt:bin,1024852,1
nycdoitt:bin,1024898,1
nycdoitt:bin,1024894,1
nycdoitt:bin,1025425,1
nycdoitt:bin,1087148,1
nycdoitt:bin,1025417,1
nycdoitt:bin,1025419,1
nycdoitt:bin,1025408,1
nycdoitt:bin,1025421,1
nycdoitt:bin,1025416,1
nycdoitt:bin,1025391,1
nycdoitt:bin,1025397,1
nycdoitt:bin,1013557,1
nycdoitt:bin,1013562,1
nycdoitt:bin,1013561,1
nycdoitt:bin,1013555,1
nycdoitt:bin,1013556,1
nycdoitt:bin,1013559,1
nycdoitt:bin,1013558,1
nycdoitt:bin,1013560,1
nycdoitt:bin,1084790,1
nycdoitt:bin,1013553,1
nycdoitt:bin,1013554,1
nycdoitt:bin,1013547,1
nycdoitt:bin,1013544,1
nycdoitt:bin,1013552,1
nycdoitt:bin,1012859,1
nycdoitt:bin,1012860,1
nycdoitt:bin,1015793,1
nycdoitt:bin,1015780,1
nycdoitt:bin,1015791,1
nycdoitt:bin,1015849,1
nycdoitt:bin,1015855,1
nycdoitt:bin,1015843,1
nycdoitt:bin,1015856,1
nycdoitt:bin,1015857,1
nycdoitt:bin,1083630,1
nycdoitt:bin,1015858,1
nycdoitt:bin,1015852,1
nycdoitt:bin,1083631,1
nycdoitt:bin,1015830,1
nycdoitt:bin,1015831,1
nycdoitt:bin,1015816,1
nycdoitt:bin,1017006,1
nycdoitt:bin,1016999,1
nycdoitt:bin,1080789,1
nycdoitt:bin,1016988,1
nycdoitt:bin,1016997,1
nycdoitt:bin,1016969,1
nycdoitt:bin,1016967,1
nycdoitt:bin,1016972,1
nycdoitt:bin,1018335,1
nycdoitt:bin,1018296,1
nycdoitt:bin,1018468,1
nycdoitt:bin,1018476,1
nycdoitt:bin,1018477,1
nycdoitt:bin,1018479,1
nycdoitt:bin,1018474,1
nycdoitt:bin,1018475,1
nycdoitt:bin,1018480,1
nycdoitt:bin,1018495,1
nycdoitt:bin,1018496,1
nycdoitt:bin,1018497,1
nycdoitt:bin,1018498,1
nycdoitt:bin,1018499,1
nycdoitt:bin,1078758,1
nycdoitt:bin,1081402,1
nycdoitt:bin,1081403,1
nycdoitt:bin,1018500,1
nycdoitt:bin,1018501,1
nycdoitt:bin,1020103,1
nycdoitt:bin,1080494,1
nycdoitt:bin,1013577,1
nycdoitt:bin,1013574,1
nycdoitt:bin,1013578,1
nycdoitt:bin,1013571,1
nycdoitt:bin,1013569,1
nycdoitt:bin,1013568,1
nycdoitt:bin,1013567,1
nycdoitt:bin,1013566,1
nycdoitt:bin,1013565,1
nycdoitt:bin,1013583,1
nycdoitt:bin,1013584,1
nycdoitt:bin,1082249,1
nycdoitt:bin,1082250,1
nycdoitt:bin,1082251,1
nycdoitt:bin,1082252,1
nycdoitt:bin,1082254,1
nycdoitt:bin,1082256,1
nycdoitt:bin,1013564,1
nycdoitt:bin,1082258,1
nycdoitt:bin,1013575,1
nycdoitt:bin,1080495,1
nycdoitt:bin,1013576,1
nycdoitt:bin,1013594,1
nycdoitt:bin,1013602,1
nycdoitt:bin,1013604,1
nycdoitt:bin,1013593,1
nycdoitt:bin,1013591,1
nycdoitt:bin,1013605,1
nycdoitt:bin,1013590,1
nycdoitt:bin,1013589,1
nycdoitt:bin,1013588,1
nycdoitt:bin,1082262,1
nycdoitt:bin,1082264,1
nycdoitt:bin,1082260,1
nycdoitt:bin,1013586,1
nycdoitt:bin,1013587,1
nycdoitt:bin,1085726,1
nycdoitt:bin,1013599,1
nycdoitt:bin,1013609,1
nycdoitt:bin,1013596,1
nycdoitt:bin,1013600,1
nycdoitt:bin,1082259,1
nycdoitt:bin,1013597,1
nycdoitt:bin,1017088,1
nycdoitt:bin,1017085,1
nycdoitt:bin,1078716,1
nycdoitt:bin,1017089,1
nycdoitt:bin,1017082,1
nycdoitt:bin,1017114,1
nycdoitt:bin,1018513,1
nycdoitt:bin,1083621,1
nycdoitt:bin,1014427,1
nycdoitt:bin,1083622,1
nycdoitt:bin,1014425,1
nycdoitt:bin,1014424,1
nycdoitt:bin,1014423,1
nycdoitt:bin,1014435,1
nycdoitt:bin,1014436,1
nycdoitt:bin,1014431,1
nycdoitt:bin,1014430,1
nycdoitt:bin,1014437,1
nycdoitt:bin,1014428,1
nycdoitt:bin,1014429,1
nycdoitt:bin,1014434,1
nycdoitt:bin,1014421,1
nycdoitt:bin,1014411,1
nycdoitt:bin,1014412,1
nycdoitt:bin,1014414,1
nycdoitt:bin,1014415,1
nycdoitt:bin,1014401,1
nycdoitt:bin,1014416,1
nycdoitt:bin,1014398,1
nycdoitt:bin,1014417,1
nycdoitt:bin,1014394,1
nycdoitt:bin,1014409,1
nycdoitt:bin,1014420,1
nycdoitt:bin,1014402,1
nycdoitt:bin,1014408,1
nycdoitt:bin,1086701,1
nycdoitt:bin,1014419,1
nycdoitt:bin,1014446,1
nycdoitt:bin,1014447,1
nycdoitt:bin,1014448,1
nycdoitt:bin,1014443,1
nycdoitt:bin,1014449,1
nycdoitt:bin,1014450,1
nycdoitt:bin,1014451,1
nycdoitt:bin,1014439,1
nycdoitt:bin,1014438,1
nycdoitt:bin,1014452,1
nycdoitt:bin,1014444,1
nycdoitt:bin,1014445,1
nycdoitt:bin,1083624,1
nycdoitt:bin,1013625,1
nycdoitt:bin,1013627,1
nycdoitt:bin,1013616,1
nycdoitt:bin,1013628,1
nycdoitt:bin,1013615,1
nycdoitt:bin,1013629,1
nycdoitt:bin,1013630,1
nycdoitt:bin,1013621,1
nycdoitt:bin,1087840,1
nycdoitt:bin,1013624,1
nycdoitt:bin,1083613,1
nycdoitt:bin,1013620,1
nycdoitt:bin,1013619,1
nycdoitt:bin,1013612,1
nycdoitt:bin,1012516,1
nycdoitt:bin,1012506,1
nycdoitt:bin,1012518,1
nycdoitt:bin,1012505,1
nycdoitt:bin,1012519,1
nycdoitt:bin,1012520,1
nycdoitt:bin,1012483,1
nycdoitt:bin,1014483,1
nycdoitt:bin,1014482,1
nycdoitt:bin,1014481,1
nycdoitt:bin,1014480,1
nycdoitt:bin,1080567,1
nycdoitt:bin,1080568,1
nycdoitt:bin,1014479,1
nycdoitt:bin,1014478,1
nycdoitt:bin,1080569,1
nycdoitt:bin,1014486,1
nycdoitt:bin,1014476,1
nycdoitt:bin,1014475,1
nycdoitt:bin,1014474,1
nycdoitt:bin,1014471,1
nycdoitt:bin,1014472,1
nycdoitt:bin,1014492,1
nycdoitt:bin,1014485,1
nycdoitt:bin,1014484,1
nycdoitt:bin,1014487,1
nycdoitt:bin,1014470,1
nycdoitt:bin,1014477,1
nycdoitt:bin,1014491,1
nycdoitt:bin,1014458,1
nycdoitt:bin,1014457,1
nycdoitt:bin,1014461,1
nycdoitt:bin,1014462,1
nycdoitt:bin,1014456,1
nycdoitt:bin,1014463,1
nycdoitt:bin,1014455,1
nycdoitt:bin,1014464,1
nycdoitt:bin,1014465,1
nycdoitt:bin,1014469,1
nycdoitt:bin,1014459,1
nycdoitt:bin,1014460,1
nycdoitt:bin,1014453,1
nycdoitt:bin,1013647,1
nycdoitt:bin,1013648,1
nycdoitt:bin,1013650,1
nycdoitt:bin,1013659,1
nycdoitt:bin,1083616,1
nycdoitt:bin,1013642,1
nycdoitt:bin,1013641,1
nycdoitt:bin,1013640,1
nycdoitt:bin,1013639,1
nycdoitt:bin,1013652,1
nycdoitt:bin,1013638,1
nycdoitt:bin,1013637,1
nycdoitt:bin,1013653,1
nycdoitt:bin,1013654,1
nycdoitt:bin,1087722,1
nycdoitt:bin,1013633,1
nycdoitt:bin,1013634,1
nycdoitt:bin,1013658,1
nycdoitt:bin,1013657,1
nycdoitt:bin,1013636,1
nycdoitt:bin,1013643,1
nycdoitt:bin,1013646,1
nycdoitt:bin,1013655,1
nycdoitt:bin,1013644,1
nycdoitt:bin,1088826,1
nycdoitt:bin,1013645,1
nycdoitt:bin,1013002,1
nycdoitt:bin,1076859,1
nycdoitt:bin,1012996,1
nycdoitt:bin,1013000,1
nycdoitt:bin,1013001,1
nycdoitt:bin,1026324,1
nycdoitt:bin,1080923,1
nycdoitt:bin,1080924,1
nycdoitt:bin,1080922,1
nycdoitt:bin,1026319,1
nycdoitt:bin,1026905,1
nycdoitt:bin,1080959,1
nycdoitt:bin,1080960,1
nycdoitt:bin,1017097,1
nycdoitt:bin,1015200,1
nycdoitt:bin,1015202,1
nycdoitt:bin,1015204,1
nycdoitt:bin,1015205,1
nycdoitt:bin,1015206,1
nycdoitt:bin,1015207,1
nycdoitt:bin,1015197,1
nycdoitt:bin,1015208,1
nycdoitt:bin,1015196,1
nycdoitt:bin,1015209,1
nycdoitt:bin,1015210,1
nycdoitt:bin,1015214,1
nycdoitt:bin,1015215,1
nycdoitt:bin,1015194,1
nycdoitt:bin,1015218,1
nycdoitt:bin,1015211,1
nycdoitt:bin,1015201,1
nycdoitt:bin,1015199,1
nycdoitt:bin,1015216,1
nycdoitt:bin,1015192,1
nycdoitt:bin,1015198,1
nycdoitt:bin,1015875,1
nycdoitt:bin,1015874,1
nycdoitt:bin,1015877,1
nycdoitt:bin,1015867,1
nycdoitt:bin,1015868,1
nycdoitt:bin,1015225,1
nycdoitt:bin,1015232,1
nycdoitt:bin,1015233,1
nycdoitt:bin,1015229,1
nycdoitt:bin,1015226,1
nycdoitt:bin,1015228,1
nycdoitt:bin,1015234,1
nycdoitt:bin,1015231,1
nycdoitt:bin,1015222,1
nycdoitt:bin,1015239,1
nycdoitt:bin,1015238,1
nycdoitt:bin,1015248,1
nycdoitt:bin,1080607,1
nycdoitt:bin,1080608,1
nycdoitt:bin,1015237,1
nycdoitt:bin,1015235,1
nycdoitt:bin,1015236,1
nycdoitt:bin,1015249,1
nycdoitt:bin,1015240,1
nycdoitt:bin,1015891,1
nycdoitt:bin,1015890,1
nycdoitt:bin,1015899,1
nycdoitt:bin,1015888,1
nycdoitt:bin,1085001,1
nycdoitt:bin,1015898,1
nycdoitt:bin,1015900,1
nycdoitt:bin,1081017,1
nycdoitt:bin,1075696,1
nycdoitt:bin,1016005,1
nycdoitt:bin,1016020,1
nycdoitt:bin,1016004,1
nycdoitt:bin,1016019,1
nycdoitt:bin,1015219,1
nycdoitt:bin,1015221,1
nycdoitt:bin,1015265,1
nycdoitt:bin,1015264,1
nycdoitt:bin,1022568,1
nycdoitt:bin,1022563,1
nycdoitt:bin,1015263,1
nycdoitt:bin,1015253,1
nycdoitt:bin,1015254,1
nycdoitt:bin,1026965,1
nycdoitt:bin,1087677,1
nycdoitt:bin,1026974,1
nycdoitt:bin,1026975,1
nycdoitt:bin,1026963,1
nycdoitt:bin,1026976,1
nycdoitt:bin,1080963,1
nycdoitt:bin,1026977,1
nycdoitt:bin,1083797,1
nycdoitt:bin,1026978,1
nycdoitt:bin,1026979,1
nycdoitt:bin,1026980,1
nycdoitt:bin,1026966,1
nycdoitt:bin,1088731,1
nycdoitt:bin,1026971,1
nycdoitt:bin,1083796,1
nycdoitt:bin,1085030,1
nycdoitt:bin,1026362,1
nycdoitt:bin,1026361,1
nycdoitt:bin,1026389,1
nycdoitt:bin,1026373,1
nycdoitt:bin,1026390,1
nycdoitt:bin,1026375,1
nycdoitt:bin,1026376,1
nycdoitt:bin,1026378,1
nycdoitt:bin,1026379,1
nycdoitt:bin,1026380,1
nycdoitt:bin,1026392,1
nycdoitt:bin,1026384,1
nycdoitt:bin,1083751,1
nycdoitt:bin,1087703,1
nycdoitt:bin,1070032,1
nycdoitt:bin,1026344,1
nycdoitt:bin,1026345,1
nycdoitt:bin,1085029,1
nycdoitt:bin,1026364,1
nycdoitt:bin,1026365,1
nycdoitt:bin,1026366,1
nycdoitt:bin,1026367,1
nycdoitt:bin,1026368,1
nycdoitt:bin,1026363,1
nycdoitt:bin,1026369,1
nycdoitt:bin,1024993,1
nycdoitt:bin,1080877,1
nycdoitt:bin,1080880,1
nycdoitt:bin,1080881,1
nycdoitt:bin,1080882,1
nycdoitt:bin,1024994,1
nycdoitt:bin,1025001,1
nycdoitt:bin,1024995,1
nycdoitt:bin,1024989,1
nycdoitt:bin,1024988,1
nycdoitt:bin,1024987,1
nycdoitt:bin,1024986,1
nycdoitt:bin,1024996,1
nycdoitt:bin,1024985,1
nycdoitt:bin,1024984,1
nycdoitt:bin,1024983,1
nycdoitt:bin,1024997,1
nycdoitt:bin,1024998,1
nycdoitt:bin,1024999,1
nycdoitt:bin,1024982,1
nycdoitt:bin,1080878,1
nycdoitt:bin,1024991,1
nycdoitt:bin,1024990,1
nycdoitt:bin,1024992,1
nycdoitt:bin,1026413,1
nycdoitt:bin,1026434,1
nycdoitt:bin,1026412,1
nycdoitt:bin,1083763,1
nycdoitt:bin,1026411,1
nycdoitt:bin,1026410,1
nycdoitt:bin,1083761,1
nycdoitt:bin,1026409,1
nycdoitt:bin,1083762,1
nycdoitt:bin,1083756,1
nycdoitt:bin,1083765,1
nycdoitt:bin,1083755,1
nycdoitt:bin,1026423,1
nycdoitt:bin,1083754,1
nycdoitt:bin,1083769,1
nycdoitt:bin,1026424,1
nycdoitt:bin,1026425,1
nycdoitt:bin,1083772,1
nycdoitt:bin,1026427,1
nycdoitt:bin,1026436,1
nycdoitt:bin,1026431,1
nycdoitt:bin,1026400,1
nycdoitt:bin,1026415,1
nycdoitt:bin,1026430,1
nycdoitt:bin,1026416,1
nycdoitt:bin,1026429,1
nycdoitt:bin,1026417,1
nycdoitt:bin,1026418,1
nycdoitt:bin,1026419,1
nycdoitt:bin,1026420,1
nycdoitt:bin,1026426,1
nycdoitt:bin,1085031,1
nycdoitt:bin,1026428,1
nycdoitt:bin,1026414,1
nycdoitt:bin,1026399,1
nycdoitt:bin,1026477,1
nycdoitt:bin,1026458,1
nycdoitt:bin,1026460,1
nycdoitt:bin,1026461,1
nycdoitt:bin,1026451,1
nycdoitt:bin,1026450,1
nycdoitt:bin,1083780,1
nycdoitt:bin,1026449,1
nycdoitt:bin,1083783,1
nycdoitt:bin,1026464,1
nycdoitt:bin,1026465,1
nycdoitt:bin,1026466,1
nycdoitt:bin,1026467,1
nycdoitt:bin,1026444,1
nycdoitt:bin,1026443,1
nycdoitt:bin,1026442,1
nycdoitt:bin,1026468,1
nycdoitt:bin,1026440,1
nycdoitt:bin,1026475,1
nycdoitt:bin,1026476,1
nycdoitt:bin,1083774,1
nycdoitt:bin,1026473,1
nycdoitt:bin,1083775,1
nycdoitt:bin,1026454,1
nycdoitt:bin,1026455,1
nycdoitt:bin,1026456,1
nycdoitt:bin,1083773,1
nycdoitt:bin,1026457,1
nycdoitt:bin,1026472,1
nycdoitt:bin,1026474,1
nycdoitt:bin,1026453,1
nycdoitt:bin,1078873,1
nycdoitt:bin,1078874,1
nycdoitt:bin,1025058,1
nycdoitt:bin,1025059,1
nycdoitt:bin,1025061,1
nycdoitt:bin,1025062,1
nycdoitt:bin,1025063,1
nycdoitt:bin,1025064,1
nycdoitt:bin,1025065,1
nycdoitt:bin,1025066,1
nycdoitt:bin,1025067,1
nycdoitt:bin,1025068,1
nycdoitt:bin,1078875,1
nycdoitt:bin,1078877,1
nycdoitt:bin,1025070,1
nycdoitt:bin,1025071,1
nycdoitt:bin,1025072,1
nycdoitt:bin,1085021,1
nycdoitt:bin,1085022,1
nycdoitt:bin,1025076,1
nycdoitt:bin,1025073,1
nycdoitt:bin,1025038,1
nycdoitt:bin,1025074,1
nycdoitt:bin,1026518,1
nycdoitt:bin,1026519,1
nycdoitt:bin,1026494,1
nycdoitt:bin,1026495,1
nycdoitt:bin,1026496,1
nycdoitt:bin,1026497,1
nycdoitt:bin,1026498,1
nycdoitt:bin,1075635,1
nycdoitt:bin,1026501,1
nycdoitt:bin,1026502,1
nycdoitt:bin,1026504,1
nycdoitt:bin,1026505,1
nycdoitt:bin,1026507,1
nycdoitt:bin,1026508,1
nycdoitt:bin,1084291,1
nycdoitt:bin,1084292,1
nycdoitt:bin,1026483,1
nycdoitt:bin,1026520,1
nycdoitt:bin,1026482,1
nycdoitt:bin,1026510,1
nycdoitt:bin,1026481,1
nycdoitt:bin,1026511,1
nycdoitt:bin,1026480,1
nycdoitt:bin,1026479,1
nycdoitt:bin,1026513,1
nycdoitt:bin,1026478,1
nycdoitt:bin,1081666,1
nycdoitt:bin,1081667,1
nycdoitt:bin,1081669,1
nycdoitt:bin,1080935,1
nycdoitt:bin,1080936,1
nycdoitt:bin,1026517,1
nycdoitt:bin,1081687,1
nycdoitt:bin,1081659,1
nycdoitt:bin,1026493,1
nycdoitt:bin,1081660,1
nycdoitt:bin,1080934,1
nycdoitt:bin,1082497,1
nycdoitt:bin,1026514,1
nycdoitt:bin,1026574,1
nycdoitt:bin,1077356,1
nycdoitt:bin,1026587,1
